Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.28250000E+000  0.99983304E+000  0.81443783E+000  0.45665633E+000  0.93372586E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.92240574E+000  0.77427307E-001  0.99983304E+000  0.84497843E+000
  0.28500000E+000  0.99983304E+000  0.87643542E+000  0.31874015E+000  0.93259548E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.92107654E+000  0.78756498E-001  0.99983304E+000  0.84232005E+000
  0.28750000E+000  0.99983304E+000  0.91528817E+000  0.17279825E+000  0.93145674E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91973722E+000  0.80095819E-001  0.99983304E+000  0.83964140E+000
  0.29000000E+000  0.99983304E+000  0.93003312E+000  0.22682223E-001  0.93030967E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91838781E+000  0.81445231E-001  0.99983304E+000  0.83694258E+000
  0.29250000E+000  0.99983304E+000  0.92034319E+000 -0.12765629E+000  0.92915430E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91702835E+000  0.82804692E-001  0.99983304E+000  0.83422366E+000
  0.29500000E+000  0.99983304E+000  0.88653415E+000 -0.27426974E+000  0.92799067E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91565888E+000  0.84174165E-001  0.99983304E+000  0.83148471E+000
  0.29750000E+000  0.99983304E+000  0.82955465E+000 -0.41331850E+000  0.92681881E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91427943E+000  0.85553609E-001  0.99983304E+000  0.82872583E+000
  0.30000000E+000  0.99983304E+000  0.75095971E+000 -0.54117152E+000  0.92563875E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91289006E+000  0.86942983E-001  0.99983304E+000  0.82594708E+000
  0.30250000E+000  0.99983304E+000  0.65286820E+000 -0.65450126E+000  0.92445054E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91149079E+000  0.88342248E-001  0.99983304E+000  0.82314855E+000
  0.30500000E+000  0.99983304E+000  0.53790570E+000 -0.75037041E+000  0.92325419E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.91008168E+000  0.89751362E-001  0.99983304E+000  0.82033032E+000
  0.30750000E+000  0.99983304E+000  0.40913412E+000 -0.82630806E+000  0.92204975E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90866276E+000  0.91170285E-001  0.99983304E+000  0.81749247E+000
  0.31000000E+000  0.99983304E+000  0.26997001E+000 -0.88037346E+000  0.92083725E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90723407E+000  0.92598975E-001  0.99983304E+000  0.81463509E+000
  0.31250000E+000  0.99983304E+000  0.12409387E+000 -0.91120559E+000  0.91961672E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90579565E+000  0.94037392E-001  0.99983304E+000  0.81175826E+000
  0.31500000E+000  0.99983304E+000 -0.24647423E-001 -0.91805740E+000  0.91838820E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90434755E+000  0.95485492E-001  0.99983304E+000  0.80886206E+000
  0.31750000E+000  0.99983304E+000 -0.17234211E+000 -0.90081378E+000  0.91715172E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90288981E+000  0.96943236E-001  0.99983304E+000  0.80594657E+000
  0.32000000E+000  0.99983304E+000 -0.31511662E+000 -0.85999285E+000  0.91590731E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.90142246E+000  0.98410579E-001  0.99983304E+000  0.80301188E+000
  0.32250000E+000  0.99983304E+000 -0.44923725E+000 -0.79673061E+000  0.91465500E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89994556E+000  0.99887481E-001  0.99983304E+000  0.80005808E+000
  0.32500000E+000  0.99983304E+000 -0.57120795E+000 -0.71274933E+000  0.91339484E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89845914E+000  0.10137390E+000  0.99983304E+000  0.79708525E+000
  0.32750000E+000  0.99983304E+000 -0.67786155E+000 -0.61031067E+000  0.91212685E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89696325E+000  0.10286979E+000  0.99983304E+000  0.79409347E+000
  0.33000000E+000  0.99983304E+000 -0.76644206E+000 -0.49215469E+000  0.91085107E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89545794E+000  0.10437511E+000  0.99983304E+000  0.79108283E+000
  0.33250000E+000  0.99983304E+000 -0.83467597E+000 -0.36142647E+000  0.90956752E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89394323E+000  0.10588981E+000  0.99983304E+000  0.78805342E+000
  0.33500000E+000  0.99983304E+000 -0.88083062E+000 -0.22159233E+000  0.90827625E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89241918E+000  0.10741386E+000  0.99983304E+000  0.78500532E+000
  0.33750000E+000  0.99983304E+000 -0.90375816E+000 -0.76347717E-001  0.90697728E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.89088583E+000  0.10894721E+000  0.99983304E+000  0.78193863E+000
  0.34000000E+000  0.99983304E+000 -0.90292404E+000  0.70480506E-001  0.90567065E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88934323E+000  0.11048981E+000  0.99983304E+000  0.77885342E+000
  0.34250000E+000  0.99983304E+000 -0.87841926E+000  0.21503507E+000  0.90435639E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88779142E+000  0.11204162E+000  0.99983304E+000  0.77574979E+000
  0.34500000E+000  0.99983304E+000 -0.83095613E+000  0.35352972E+000  0.90303453E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88623044E+000  0.11360260E+000  0.99983304E+000  0.77262784E+000
  0.34750000E+000  0.99983304E+000 -0.76184773E+000  0.48234856E+000  0.90170511E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88466034E+000  0.11517271E+000  0.99983304E+000  0.76948763E+000
  0.35000000E+000  0.99983304E+000 -0.67297157E+000  0.59814052E+000  0.90036815E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88308116E+000  0.11675188E+000  0.99983304E+000  0.76632927E+000
  0.35250000E+000  0.99983304E+000 -0.56671858E+000  0.69790663E+000  0.89902370E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.88149295E+000  0.11834010E+000  0.99983304E+000  0.76315285E+000
  0.35500000E+000  0.99983304E+000 -0.44592874E+000  0.77907778E+000  0.89767178E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87989575E+000  0.11993729E+000  0.99983304E+000  0.75995846E+000
  0.35750000E+000  0.99983304E+000 -0.31381503E+000  0.83958091E+000  0.89631243E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87828961E+000  0.12154343E+000  0.99983304E+000  0.75674618E+000
  0.36000000E+000  0.99983304E+000 -0.17387794E+000  0.87789192E+000  0.89494568E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87667458E+000  0.12315847E+000  0.99983304E+000  0.75351611E+000
  0.36250000E+000  0.99983304E+000 -0.29812529E-001  0.89307409E+000  0.89357155E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87505069E+000  0.12478235E+000  0.99983304E+000  0.75026834E+000
  0.36500000E+000  0.99983304E+000  0.11458923E+000  0.88480081E+000  0.89219009E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87341800E+000  0.12641504E+000  0.99983304E+000  0.74700296E+000
  0.36750000E+000  0.99983304E+000  0.25553839E+000  0.85336225E+000  0.89080133E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87177656E+000  0.12805648E+000  0.99983304E+000  0.74372007E+000
  0.37000000E+000  0.99983304E+000  0.38934858E+000  0.79965584E+000  0.88940529E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.87012640E+000  0.12970664E+000  0.99983304E+000  0.74041976E+000
  0.37250000E+000  0.99983304E+000  0.51253250E+000  0.72516068E+000  0.88800201E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86846758E+000  0.13136546E+000  0.99983304E+000  0.73710212E+000
  0.37500000E+000  0.99983304E+000  0.62189294E+000  0.63189692E+000  0.88659153E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86680014E+000  0.13303290E+000  0.99983304E+000  0.73376724E+000
  0.37750000E+000  0.99983304E+000  0.71460581E+000  0.52237085E+000  0.88517387E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86512414E+000  0.13470891E+000  0.99983304E+000  0.73041523E+000
  0.38000000E+000  0.99983304E+000  0.78829316E+000  0.39950757E+000  0.88374906E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86343960E+000  0.13639344E+000  0.99983304E+000  0.72704617E+000
  0.38250000E+000  0.99983304E+000  0.84108415E+000  0.26657270E+000  0.88231715E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86174660E+000  0.13808644E+000  0.99983304E+000  0.72366016E+000
  0.38500000E+000  0.99983304E+000  0.87166254E+000  0.12708556E+000  0.88087815E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.86004517E+000  0.13978788E+000  0.99983304E+000  0.72025729E+000
  0.38750000E+000  0.99983304E+000  0.87929945E+000 -0.15274180E-001  0.87943211E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.85833535E+000  0.14149769E+000  0.99983304E+000  0.71683766E+000
  0.39000000E+000  0.99983304E+000  0.86387057E+000 -0.15676366E+000  0.87797905E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.85661721E+000  0.14321583E+000  0.99983304E+000  0.71340137E+000
  0.39250000E+000  0.99983304E+000  0.82585734E+000 -0.29367536E+000  0.87651900E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.85489078E+000  0.14494226E+000  0.99983304E+000  0.70994852E+000
  0.39500000E+000  0.99983304E+000  0.76633232E+000 -0.42243436E+000  0.87505201E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.85315612E+000  0.14667692E+000  0.99983304E+000  0.70647920E+000
  0.39750000E+000  0.99983304E+000  0.68692901E+000 -0.53969179E+000  0.87357810E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.85141327E+000  0.14841977E+000  0.99983304E+000  0.70299350E+000
  0.40000000E+000  0.99983304E+000  0.58979698E+000 -0.64241202E+000  0.87209729E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84966229E+000  0.15017076E+000  0.99983304E+000  0.69949153E+000
  0.40250000E+000  0.99983304E+000  0.47754374E+000 -0.72795132E+000  0.87060964E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84790321E+000  0.15192983E+000  0.99983304E+000  0.69597339E+000
  0.40500000E+000  0.99983304E+000  0.35316457E+000 -0.79412590E+000  0.86911515E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84613610E+000  0.15369694E+000  0.99983304E+000  0.69243916E+000
  0.40750000E+000  0.99983304E+000  0.21996258E+000 -0.83926772E+000  0.86761388E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84436100E+000  0.15547204E+000  0.99983304E+000  0.68888896E+000
  0.41000000E+000  0.99983304E+000  0.81460874E-001 -0.86226647E+000  0.86610585E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84257796E+000  0.15725508E+000  0.99983304E+000  0.68532288E+000
  0.41250000E+000  0.99983304E+000 -0.58690764E-001 -0.86259674E+000  0.86459108E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.84078703E+000  0.15904601E+000  0.99983304E+000  0.68174102E+000
  0.41500000E+000  0.99983304E+000 -0.19681215E+000 -0.84032979E+000  0.86306963E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.83898826E+000  0.16084478E+000  0.99983304E+000  0.67814348E+000
  0.41750000E+000  0.99983304E+000 -0.32928945E+000 -0.79612953E+000  0.86154150E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.83718170E+000  0.16265134E+000  0.99983304E+000  0.67453037E+000
  0.42000000E+000  0.99983304E+000 -0.45266983E+000 -0.73123295E+000  0.86000675E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.83536741E+000  0.16446564E+000  0.99983304E+000  0.67090177E+000
  0.42250000E+000  0.99983304E+000 -0.56375158E+000 -0.64741562E+000  0.85846540E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.83354542E+000  0.16628762E+000  0.99983304E+000  0.66725780E+000
  0.42500000E+000  0.99983304E+000 -0.65966722E+000 -0.54694307E+000  0.85691747E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.83171580E+000  0.16811725E+000  0.99983304E+000  0.66359855E+000
  0.42750000E+000  0.99983304E+000 -0.73795759E+000 -0.43250951E+000  0.85536301E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82987859E+000  0.16995446E+000  0.99983304E+000  0.65992413E+000
  0.43000000E+000  0.99983304E+000 -0.79663495E+000 -0.30716559E+000  0.85380205E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82803384E+000  0.17179920E+000  0.99983304E+000  0.65623464E+000
  0.43250000E+000  0.99983304E+000 -0.83423339E+000 -0.17423688E+000  0.85223462E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82618161E+000  0.17365143E+000  0.99983304E+000  0.65253018E+000
  0.43500000E+000  0.99983304E+000 -0.84984540E+000 -0.37235633E-001  0.85066074E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82432195E+000  0.17551109E+000  0.99983304E+000  0.64881086E+000
  0.43750000E+000  0.99983304E+000 -0.84314360E+000  0.10023218E+000  0.84908046E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82245491E+000  0.17737814E+000  0.99983304E+000  0.64507677E+000
  0.44000000E+000  0.99983304E+000 -0.81438717E+000  0.23456188E+000  0.84749380E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.82058053E+000  0.17925251E+000  0.99983304E+000  0.64132802E+000
  0.44250000E+000  0.99983304E+000 -0.76441281E+000  0.36224469E+000  0.84590080E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.81869888E+000  0.18113416E+000  0.99983304E+000  0.63756472E+000
  0.44500000E+000  0.99983304E+000 -0.69461059E+000  0.47995950E+000  0.84430149E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.81681001E+000  0.18302304E+000  0.99983304E+000  0.63378697E+000
  0.44750000E+000  0.99983304E+000 -0.60688535E+000  0.58465934E+000  0.84269590E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.81491396E+000  0.18491908E+000  0.99983304E+000  0.62999488E+000
  0.45000000E+000  0.99983304E+000 -0.50360470E+000  0.67365028E+000  0.84108406E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.81301079E+000  0.18682225E+000  0.99983304E+000  0.62618854E+000
  0.45250000E+000  0.99983304E+000 -0.38753509E+000  0.74466082E+000  0.83946601E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.81110056E+000  0.18873249E+000  0.99983304E+000  0.62236807E+000
  0.45500000E+000  0.99983304E+000 -0.26176765E+000  0.79589983E+000  0.83784178E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.80918331E+000  0.19064974E+000  0.99983304E+000  0.61853357E+000
  0.45750000E+000  0.99983304E+000 -0.12963576E+000  0.82610173E+000  0.83621140E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.80725909E+000  0.19257395E+000  0.99983304E+000  0.61468515E+000
  0.46000000E+000  0.99983304E+000  0.53733717E-002  0.83455760E+000  0.83457490E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.80532797E+000  0.19450507E+000  0.99983304E+000  0.61082291E+000
  0.46250000E+000  0.99983304E+000  0.13971086E+000  0.82113162E+000  0.83293232E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.80339000E+000  0.19644304E+000  0.99983304E+000  0.60694696E+000
  0.46500000E+000  0.99983304E+000  0.26985955E+000  0.78626230E+000  0.83128369E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.80144522E+000  0.19838782E+000  0.99983304E+000  0.60305741E+000
  0.46750000E+000  0.99983304E+000  0.39242614E+000  0.73094875E+000  0.82962905E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.79949370E+000  0.20033934E+000  0.99983304E+000  0.59915436E+000
  0.47000000E+000  0.99983304E+000  0.50422983E+000  0.65672215E+000  0.82796842E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.79753548E+000  0.20229756E+000  0.99983304E+000  0.59523792E+000
  0.47250000E+000  0.99983304E+000  0.60238485E+000  0.56560340E+000  0.82630183E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.79557062E+000  0.20426242E+000  0.99983304E+000  0.59130821E+000
  0.47500000E+000  0.99983304E+000  0.68437507E+000  0.46004815E+000  0.82462933E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.79359918E+000  0.20623386E+000  0.99983304E+000  0.58736532E+000
  0.47750000E+000  0.99983304E+000  0.74811844E+000  0.34288053E+000  0.82295095E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.79162121E+000  0.20821184E+000  0.99983304E+000  0.58340937E+000
  0.48000000E+000  0.99983304E+000  0.79201992E+000  0.21721753E+000  0.82126671E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.78963675E+000  0.21019629E+000  0.99983304E+000  0.57944046E+000
  0.48250000E+000  0.99983304E+000  0.81501125E+000  0.86386014E-001  0.81957665E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.78764588E+000  0.21218716E+000  0.99983304E+000  0.57545872E+000
  0.48500000E+000  0.99983304E+000  0.81657686E+000 -0.46165475E-001  0.81788081E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.78564864E+000  0.21418440E+000  0.99983304E+000  0.57146423E+000
  0.48750000E+000  0.99983304E+000  0.79676501E+000 -0.17695769E+000  0.81617921E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.78364508E+000  0.21618796E+000  0.99983304E+000  0.56745712E+000
  0.49000000E+000  0.99983304E+000  0.75618423E+000 -0.30257213E+000  0.81447190E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.78163527E+000  0.21819777E+000  0.99983304E+000  0.56343750E+000
  0.49250000E+000  0.99983304E+000  0.69598491E+000 -0.41974044E+000  0.81275890E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.77961926E+000  0.22021378E+000  0.99983304E+000  0.55940547E+000
  0.49500000E+000  0.99983304E+000  0.61782689E+000 -0.52542957E+000  0.81104026E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.77759710E+000  0.22223595E+000  0.99983304E+000  0.55536115E+000
  0.49750000E+000  0.99983304E+000  0.52383367E+000 -0.61692031E+000  0.80931599E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.77556885E+000  0.22426420E+000  0.99983304E+000  0.55130465E+000
  0.50000000E+000  0.99983304E+000  0.41653472E+000 -0.69187731E+000  0.80758615E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.77353456E+000  0.22629849E+000  0.99983304E+000  0.54723607E+000
  0.50250000E+000  0.99983304E+000  0.29879740E+000 -0.74840868E+000  0.80585075E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.77149429E+000  0.22833875E+000  0.99983304E+000  0.54315554E+000
  0.50500000E+000  0.99983304E+000  0.17375021E+000 -0.78511368E+000  0.80410984E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.76944810E+000  0.23038494E+000  0.99983304E+000  0.53906316E+000
